 0.000000000000E+00  0.000000000000E+00  2.689479938660E-01
 0.000000000000E+00  0.000000000000E+00  0.768947993866
 3.333333333333E-01  6.666666666666E-01  2.310292350634E-01
 6.666666666666E-01  3.333333333333E-01  0.731029235063
 3.333333333333E-01  6.666666666666E-01  0.731029235063
 6.666666666666E-01  3.333333333333E-01  2.310292350634E-01
 3.332828790163E-01  0.000000000000E-00  0.997264157493
 0.666717120984      0.000000000000E-00  4.972641574927E-01
 0.000000000000E-00  3.332828790163E-01  0.997264157493
 0.666717120984      0.666717120984      0.997264157493
 3.332828790163E-01  3.332828790163E-01  4.972641574927E-01
 0.000000000000E-00  0.666717120984      4.972641574927E-01
 3.091512271335E-01  0.000000000000E-00  1.608530244118E-01
 0.690848772866      0.000000000000E-00  0.660853024412
 0.000000000000E+00  3.091512271335E-01  1.608530244118E-01
 0.690848772866      0.690848772866      1.608530244118E-01
 3.091512271335E-01  3.091512271335E-01  0.660853024412
 0.000000000000E+00  0.690848772866      0.660853024412
 3.579478766606E-01  0.000000000000E-00  0.833961796406
 0.642052123339      0.000000000000E-00  3.339617964058E-01
 0.000000000000E-00  3.579478766606E-01  0.833961796406
 0.642052123339      0.642052123339      0.833961796406
 3.579478766606E-01  3.579478766606E-01  3.339617964058E-01
 0.000000000000E-00  0.642052123339      3.339617964058E-01
 0.000000000000E+00  0.000000000000E+00  0.972828520578
 0.000000000000E+00  0.000000000000E+00  4.728285205779E-01
 3.333333333333E-01  6.666666666666E-01  1.644904024920E-02
 6.666666666666E-01  3.333333333333E-01  0.516449040249
 3.333333333333E-01  6.666666666666E-01  0.516449040249
 6.666666666666E-01  3.333333333333E-01  1.644904024920E-02
