  0.50021880573345801       0.68533057990432023       0.25166836129767900     
  0.50021853586555420       0.31473063069935342       0.75166828811833064     
  1.75603420801313207E-004  0.17953061947830501       0.25085878045757065     
  1.76033167637163699E-004  0.82053066467691249       0.75085796739002464     
  0.21009120223902511       0.10217250600624651       0.94068506152349596     
  0.78848555053035307       0.10268588048147462       0.55688562520526030     
  0.78849371030567306       0.89737043543098949       5.68854049466581690E-002
  0.21008785143898551       0.89788782436241255       0.44068563135864341     
  0.25202254487598957       0.37529723231489509       0.39244634740135204     
  0.74882998876003681       0.37515923876914559       0.10624428637818098     
  0.74883347168828573       0.62489658004642479       0.60624549834959574     
  0.25202084411172115       0.62475992674273739       0.89244341642685854     
