  1.0613334789232E-01  1.0408340855861E-17 -1.4232680539475E-02  2.8477989813465E-03
  6.9432199814964E-20 -1.7137910556152E-03 -4.3322148893954E-02 -3.1563998567976E-18
 -8.2272034242579E-03 -6.4350210563701E-02 -3.5448731966333E-18  6.4559126753560E-03
  6.1186137144372E-03 -7.2696476521539E-04 -4.6305367437074E-04  6.1186137144372E-03
  7.2696476521539E-04 -4.6305367437074E-04 -1.4446298113270E-02 -1.6626952298752E-02
  5.2774338439288E-03 -1.4446298113270E-02  1.6626952298752E-02  5.2774338439288E-03
  4.0271257828949E-03  4.8415909563850E-03  6.6585554486821E-03  4.0271257828949E-03
 -4.8415909563850E-03  6.6585554486821E-03  3.6461649079306E-03  1.0249179110234E-02
 -2.6140544462442E-03  3.6461649079306E-03 -1.0249179110234E-02 -2.6140544462442E-03
  8.4567769453869E-18  9.2944441763876E-02  1.0299920638612E-18  5.4210108624275E-20
 -1.1861257059141E-02 -1.2061749168901E-18 -1.9922214919421E-18 -6.1640788128551E-02
  7.9959910220806E-19 -4.8382521947166E-18  9.6225173570504E-03 -3.4423418976415E-18
 -4.3125878359216E-03  1.1589270632758E-02  3.3658470564615E-03  4.3125878359216E-03
  1.1589270632758E-02 -3.3658470564615E-03 -9.3707882375738E-03 -1.4650290609092E-02
  7.0842773037273E-03  9.3707882375737E-03 -1.4650290609092E-02 -7.0842773037273E-03
  5.9687997963996E-03 -1.4858970061065E-04  6.0480331489164E-03 -5.9687997963996E-03
 -1.4858970061066E-04 -6.0480331489164E-03 -1.5283481857626E-03 -1.1322847289673E-02
 -2.6490684656415E-04  1.5283481857626E-03 -1.1322847289673E-02  2.6490684656415E-04
 -1.3405091746946E-02 -1.7347234759768E-18  1.0460908196353E-01 -1.5954946397452E-03
 -1.1655796101836E-18 -1.7439917652356E-02  1.1258358993514E-02  2.0167381741086E-18
  2.1677846660429E-02 -1.4202367589306E-02 -4.6823396759258E-18 -6.2266511440939E-02
