 3.3711E+00 -1.7243E-16  2.7446E-02
-1.7241E-16  2.4968E+00 -1.6326E-16
-2.3338E-02 -1.8165E-16  2.4782E+00
 3.3711E+00 -1.7241E-16  2.7446E-02
-1.7239E-16  2.4968E+00 -1.6315E-16
-2.3338E-02 -1.8165E-16  2.4782E+00
 4.7417E+00 -3.6163E-16  3.6666E-04
-3.6160E-16  5.5869E+00 -3.5219E-16
 3.8444E-01 -3.7086E-16  7.3655E+00
 4.7417E+00 -3.6160E-16  3.6666E-04
-3.6160E-16  5.5869E+00 -3.5240E-16
 3.8444E-01 -3.7086E-16  7.3655E+00
-1.7613E+00 -2.2471E-01  6.6098E-01
-1.9154E-01 -1.9164E+00 -7.4312E-01
 6.4607E-01 -8.8321E-01 -3.2538E+00
-1.7613E+00  2.2471E-01  6.6098E-01
 1.9154E-01 -1.9164E+00  7.4312E-01
 6.4607E-01  8.8321E-01 -3.2538E+00
-1.7613E+00 -2.2471E-01  6.6098E-01
-1.9154E-01 -1.9164E+00 -7.4312E-01
 6.4607E-01 -8.8321E-01 -3.2538E+00
-1.7613E+00  2.2471E-01  6.6098E-01
 1.9154E-01 -1.9164E+00  7.4312E-01
 6.4607E-01  8.8321E-01 -3.2538E+00
-2.2950E+00 -1.0059E+00 -6.7488E-01
-1.0773E+00 -2.1254E+00 -6.3080E-01
-8.2662E-01 -4.6749E-01 -1.6681E+00
-2.2950E+00  1.0059E+00 -6.7488E-01
 1.0773E+00 -2.1254E+00  6.3080E-01
-8.2662E-01  4.6749E-01 -1.6681E+00
-2.2950E+00 -1.0059E+00 -6.7488E-01
-1.0773E+00 -2.1254E+00 -6.3080E-01
-8.2662E-01 -4.6749E-01 -1.6681E+00
-2.2950E+00  1.0059E+00 -6.7488E-01
 1.0773E+00 -2.1254E+00  6.3080E-01
-8.2662E-01  4.6749E-01 -1.6681E+00
