 3.3062E+00  0.0000E+00  2.3403E-02
 0.0000E+00  2.3435E+00  0.0000E+00
-2.1481E-02 -1.1102E-16  2.2483E+00
 3.4066E+00 -1.5526E-16  4.3985E-02
-1.5526E-16  2.5357E+00 -1.5526E-16
 3.0323E-03 -1.5527E-16  2.4698E+00
 4.7681E+00 -3.4594E-16  1.1233E-02
-3.4595E-16  5.6499E+00 -3.4586E-16
 4.1112E-01 -3.4596E-16  7.3744E+00
 4.7681E+00 -3.4623E-16  1.1234E-02
-3.4622E-16  5.6545E+00 -3.4629E-16
 4.1112E-01 -3.4624E-16  7.3744E+00
-1.7539E+00 -2.2717E-01  6.5961E-01
-1.9496E-01 -1.9108E+00 -7.4592E-01
 6.4057E-01 -8.8681E-01 -3.2559E+00
-1.7539E+00  2.2717E-01  6.5961E-01
 1.9496E-01 -1.9108E+00  7.4592E-01
 6.4057E-01  8.8681E-01 -3.2559E+00
-1.7619E+00 -2.3506E-01  6.5189E-01
-2.0166E-01 -1.9419E+00 -7.2046E-01
 6.5367E-01 -9.2258E-01 -3.1305E+00
-1.7619E+00  2.3506E-01  6.5189E-01
 2.0166E-01 -1.9419E+00  7.2046E-01
 6.5367E-01  9.2258E-01 -3.1305E+00
-2.3025E+00 -1.0164E+00 -6.7492E-01
-1.0954E+00 -2.1204E+00 -6.4303E-01
-8.3248E-01 -4.7474E-01 -1.6660E+00
-2.3025E+00  1.0164E+00 -6.7492E-01
 1.0954E+00 -2.1204E+00  6.4303E-01
-8.3248E-01  4.7474E-01 -1.6660E+00
-2.3062E+00 -1.0156E+00 -6.8151E-01
-1.1053E+00 -2.1187E+00 -6.3977E-01
-8.6366E-01 -4.7742E-01 -1.6811E+00
-2.3062E+00  1.0156E+00 -6.8151E-01
 1.1053E+00 -2.1187E+00  6.3977E-01
-8.6366E-01  4.7742E-01 -1.6811E+00
