  1.0629408510370E-01  5.8304335676563E-18 -1.0950222092961E-02  3.2213389674652E-03
  9.7823092273162E-20 -1.5682277512333E-03 -4.1672532574044E-02 -2.9742923288373E-18
 -7.3846431314927E-03 -6.3146584547220E-02 -3.4946823143019E-18  6.2338790734647E-03
  5.8161065541124E-03 -8.5164749676325E-04 -5.3833651928867E-04  5.8161065541124E-03
  8.5164749676325E-04 -5.3833651928867E-04 -1.4501646033504E-02 -1.5753344835799E-02
  3.0536756629829E-03 -1.4501646033504E-02  1.5753344835799E-02  3.0536756629829E-03
  3.7868385421789E-03  5.6677591524714E-03  6.2304803270389E-03  3.7868385421789E-03
 -5.6677591524714E-03  6.2304803270389E-03  2.3976317778341E-03  9.6804196731175E-03
 -2.2773391438603E-03  2.3976317778341E-03 -9.6804196731175E-03 -2.2773391438603E-03
  5.8208104135316E-18  9.2471774168017E-02  5.9303065146457E-18  1.0121122406849E-19
 -1.3707528152038E-02 -1.3545744303923E-18 -1.8991396351809E-18 -6.1625147945319E-02
  8.5776046474679E-19 -4.6944599195070E-18  9.9073742939057E-03 -3.4276462104038E-18
 -4.4096633471391E-03  1.2142719451087E-02  3.6654611262604E-03  4.4096633471391E-03
  1.2142719451087E-02 -3.6654611262604E-03 -8.2757020875730E-03 -1.4730803946397E-02
  5.4601589060056E-03  8.2757020875730E-03 -1.4730803946397E-02 -5.4601589060056E-03
  6.6697612838945E-03  1.0455131631518E-03  5.6502525391571E-03 -6.6697612838945E-03
  1.0455131631518E-03 -5.6502525391571E-03 -1.9474433988072E-03 -1.2204243142816E-02
 -3.6910152727317E-04  1.9474433988072E-03 -1.2204243142816E-02  3.6910152727317E-04
 -1.0985233723942E-02  5.9246061349333E-18  1.0774103178834E-01 -1.5682277512333E-03
 -1.3613506939672E-18 -2.0549792924122E-02  1.0566788890800E-02  1.9807892995838E-18
  2.1358651685416E-02 -1.3514250432403E-02 -4.6600008927120E-18 -6.2210334888378E-02
  2.9784051583851E-03 -2.7113179229585E-03  2.1490124151882E-03  2.9784051583851E-03
