  1.1117899694307E-01  6.0660903156013E-18 -1.2210564271462E-02  3.3411304229112E-03
  1.1019862316415E-19 -1.5609943337219E-03 -4.3129073663940E-02 -3.1428771475105E-18
 -7.9121925612317E-03 -6.4520148631899E-02 -3.4639681143987E-18  6.2769341049057E-03
  6.1220056850290E-03 -8.9534144909802E-04 -6.4944187541944E-04  6.1220056850290E-03
  8.9534144909802E-04 -6.4944187541944E-04 -1.5891211402680E-02 -1.7747117347266E-02
  4.6299096747451E-03 -1.5891211402680E-02  1.7747117347266E-02  4.6299096747451E-03
  3.7278680492928E-03  4.4751463563733E-03  6.7471654530646E-03  3.7278680492928E-03
 -4.4751463563733E-03  6.7471654530646E-03  2.3559650363011E-03  1.0143761239148E-02
 -3.3708282642892E-03  2.3559650363011E-03 -1.0143761239148E-02 -3.3708282642892E-03
  6.0715321659188E-18  9.7487501378164E-02  6.0840386471680E-18  1.0935159022005E-19
 -1.3792991067625E-02 -1.3496655661190E-18 -1.9644309470248E-18 -6.2329250969408E-02
  8.7192894773595E-19 -4.7938606364143E-18  1.1133578002354E-02 -3.4518539268729E-18
 -4.6786416130683E-03  1.1638005358514E-02  3.6689178066885E-03  4.6786416130683E-03
  1.1638005358514E-02 -3.6689178066885E-03 -1.0083748777061E-02 -1.5999718199419E-02
  6.7238857109684E-03  1.0083748777061E-02 -1.5999718199419E-02 -6.7238857109684E-03
  5.8712133138806E-03 -1.3757832717562E-04  6.2627843977496E-03 -5.8712133138806E-03
 -1.3757832717562E-04 -6.2627843977496E-03 -1.4253428128820E-03 -1.1590528857163E-02
  3.8786981078086E-04  1.4253428128820E-03 -1.1590528857163E-02 -3.8786981078086E-04
 -1.2223704131412E-02  6.0863807330501E-18  1.1162144097771E-01 -1.5609943337219E-03
 -1.3428893025599E-18 -2.0437655727543E-02  1.1047781633131E-02  1.9349088630277E-18
  2.2084611458271E-02 -1.3761420056746E-02 -4.5788293775983E-18 -6.2650116983920E-02
  3.1982483492010E-03 -2.8466513433233E-03  2.1016371650271E-03  3.1982483492010E-03
  2.8466513433233E-03  2.1016371650271E-03  7.5964018431219E-03  1.1150263793844E-02
 -1.0137943293334E-02  7.5964018431219E-03 -1.1150263793844E-02 -1.0137943293334E-02
 -4.4795226612331E-03 -2.1078566780336E-03 -1.0332224897200E-02 -4.4795226612331E-03
  2.1078566780336E-03 -1.0332224897200E-02  1.9293303803572E-03  1.1566222122918E-02
 -5.9568574169262E-03  1.9293303803572E-03 -1.1566222122918E-02 -5.9568574169262E-03
  3.3411304229112E-03  1.0604779845528E-19 -1.6091280990328E-03  1.1117899694307E-01
  6.0593140519980E-18 -1.2210564271462E-02 -6.4520148631899E-02 -3.5181782230166E-18
  6.2769341049057E-03 -4.3129073663940E-02 -3.0886670388894E-18 -7.9121925612317E-03
 -1.5891211402680E-02 -1.7747117347266E-02  4.6299096747451E-03 -1.5891211402680E-02
  1.7747117347266E-02  4.6299096747451E-03  6.1220056850290E-03 -8.9534144909802E-04
 -6.4944187541944E-04  6.1220056850290E-03  8.9534144909802E-04 -6.4944187541944E-04
  2.3559650363011E-03  1.0143761239148E-02 -3.3708282642892E-03  2.3559650363011E-03
 -1.0143761239148E-02 -3.3708282642892E-03  3.7278680492928E-03  4.4751463563733E-03
  6.7471654530646E-03  3.7278680492928E-03 -4.4751463563733E-03  6.7471654530646E-03
  1.1434944787933E-19 -1.3792991067625E-02 -1.3417001884508E-18  6.0579796387628E-18
  9.7487501378164E-02  6.0874267790075E-18 -4.7955547023151E-18  1.1133578002354E-02
 -3.4543950257115E-18 -1.9643250679064E-18 -6.2329250969408E-02  8.6854081594378E-19
 -1.0083748777061E-02 -1.5999718199419E-02  6.7238857109684E-03  1.0083748777061E-02
 -1.5999718199419E-02 -6.7238857109684E-03 -4.6786416130683E-03  1.1638005358514E-02
  3.6689178066885E-03  4.6786416130683E-03  1.1638005358514E-02 -3.6689178066885E-03
 -1.4253428128820E-03 -1.1590528857163E-02  3.8786981078086E-04  1.4253428128820E-03
 -1.1590528857163E-02 -3.8786981078086E-04  5.8712133138806E-03 -1.3757832717562E-04
  6.2627843977496E-03 -5.8712133138806E-03 -1.3757832717562E-04 -6.2627843977496E-03
 -1.5128605684109E-03 -1.3440784166312E-18 -2.0437655727543E-02 -1.2223704131412E-02
  6.0863807331511E-18  1.1162144097771E-01 -1.3761420056746E-02 -4.6872495948279E-18
 -6.2650116983920E-02  1.1047781633131E-02  2.0433290802778E-18  2.2084611458271E-02
  7.5964018431219E-03  1.1150263793844E-02 -1.0137943293334E-02  7.5964018431219E-03
 -1.1150263793844E-02 -1.0137943293334E-02  3.1982483492010E-03 -2.8466513433233E-03
  2.1016371650271E-03  3.1982483492010E-03  2.8466513433233E-03  2.1016371650271E-03
  1.9293303803572E-03  1.1566222122918E-02 -5.9568574169262E-03  1.9293303803572E-03
 -1.1566222122918E-02 -5.9568574169262E-03 -4.4795226612331E-03 -2.1078566780336E-03
 -1.0332224897200E-02 -4.4795226612331E-03  2.1078566780336E-03 -1.0332224897200E-02
 -4.3214077558551E-02 -1.9885211701269E-18  1.0737635177254E-02 -6.4557188648964E-02
 -4.7748800665423E-18 -1.3424652673619E-02  4.9973477396698E-01  3.3929895067852E-17
  5.4299025499319E-02  1.3964989486685E-01  6.6475158188857E-18 -3.2267689821381E-02
 -6.9316567020308E-02  5.5283281240231E-03  4.1600633140553E-02 -6.9316567020308E-02
 -5.5283281240231E-03  4.1600633140553E-02 -3.3837038720128E-02  1.5020541697881E-02
  3.3681248473424E-02 -3.3837038720128E-02 -1.5020541697881E-02  3.3681248473424E-02
 -1.5155137264523E-01 -1.1947212908699E-01 -7.9737877133789E-02 -1.5155137264523E-01
  1.1947212908699E-01 -7.9737877133789E-02 -1.6269519526126E-02 -7.1387988969661E-03
 -4.5575944691071E-03 -1.6269519526126E-02  7.1387988969661E-03 -4.5575944691071E-03
 -3.1441863002080E-18 -6.3102811402531E-02  1.8431436932254E-18 -3.4694469519536E-18
  1.2142320145823E-02 -4.6620693416877E-18  3.3935527998796E-17  4.9684781783695E-01
  3.4407919498234E-17  6.5933057102614E-18 -7.0684976795796E-02 -1.2590486029991E-17
  3.0244502297755E-02 -5.5047780948911E-02 -5.2621388070446E-02 -3.0244502297755E-02
 -5.5047780948911E-02  5.2621388070446E-02 -1.9561181040686E-02 -3.2078217518511E-02
  1.1757265629476E-02  1.9561181040686E-02 -3.2078217518511E-02 -1.1757265629476E-02
 -1.1132724253061E-01 -1.3966201125650E-01 -6.3267462908768E-02  1.1132724253061E-01
 -1.3966201125650E-01  6.3267462908768E-02  1.1525613440758E-02  3.1857078437603E-02
  1.2801353917526E-02 -1.1525613440758E-02  3.1857078437603E-02 -1.2801353917526E-02
 -7.5613344456947E-03  9.1037747537368E-19  2.2428677176206E-02  6.3249419206217E-03
 -3.4359549676805E-18 -6.2438136016341E-02  5.4291075830217E-02  3.4555050345925E-17
  5.1003751525450E-01 -3.2267689821381E-02 -1.2482065812755E-17 -1.7360873369500E-01
  6.6644218901599E-02 -1.1251646309980E-02 -9.0894660457735E-02  6.6644218901599E-02
  1.1251646309980E-02 -9.0894660457735E-02 -1.3117157123507E-02  3.8681268658887E-03
 -7.0757882597103E-05 -1.3117157123507E-02 -3.8681268658887E-03 -7.0757882597103E-05
 -7.3879247687078E-02 -6.9871491442255E-02 -7.4007904049449E-02 -7.3879247687078E-02
  6.9871491442255E-02 -7.4007904049449E-02  1.0435494681891E-02  5.3828212401576E-03
  1.5095274334499E-02  1.0435494681891E-02 -5.3828212401576E-03  1.5095274334499E-02
 -6.4557188648964E-02 -4.7748800665297E-18 -1.3424652673619E-02 -4.3214077558551E-02
 -1.9885211701269E-18  1.0737635177254E-02  1.3964989486685E-01  6.5729781683612E-18
 -3.2300403042649E-02  4.9973477396698E-01  3.3902790013514E-17  5.4299025499319E-02
 -3.3837038720128E-02  1.5020541697881E-02  3.3681248473424E-02 -3.3837038720128E-02
 -1.5020541697881E-02  3.3681248473424E-02 -6.9316567020308E-02  5.5283281240231E-03
  4.1600633140553E-02 -6.9316567020308E-02 -5.5283281240231E-03  4.1600633140553E-02
 -1.6269519526126E-02 -7.1387988969661E-03 -4.5575944691071E-03 -1.6269519526126E-02
  7.1387988969661E-03 -4.5575944691071E-03 -1.5155137264523E-01 -1.1947212908699E-01
 -7.9737877133789E-02 -1.5155137264523E-01  1.1947212908699E-01 -7.9737877133789E-02
 -3.3610267347051E-18  1.2142320145823E-02 -4.4452289071906E-18 -3.0357660829594E-18
 -6.3102811402531E-02  2.0599841277225E-18  6.7220534694101E-18 -7.0684976795796E-02
 -1.2359904766335E-17  3.3881317890172E-17  4.9684781783695E-01  3.4570549824119E-17
 -1.9561181040686E-02 -3.2078217518511E-02  1.1757265629476E-02  1.9561181040686E-02
 -3.2078217518511E-02 -1.1757265629476E-02  3.0244502297755E-02 -5.5047780948911E-02
 -5.2621388070446E-02 -3.0244502297755E-02 -5.5047780948911E-02  5.2621388070446E-02
  1.1525613440758E-02  3.1857078437603E-02  1.2801353917526E-02 -1.1525613440758E-02
  3.1857078437603E-02 -1.2801353917526E-02 -1.1132724253061E-01 -1.3966201125650E-01
 -6.3267462908768E-02  1.1132724253061E-01 -1.3966201125650E-01  6.3267462908768E-02
  6.3249419206217E-03 -3.4359549676868E-18 -6.2438136016341E-02 -7.5613344456947E-03
  9.1037747536737E-19  2.2428677176206E-02 -3.2234976600113E-02 -1.2604226859150E-17
 -1.7360873369500E-01  5.4291075830217E-02  3.4555050345951E-17  5.1003751525450E-01
